ProcessName,RegionName,Time,Level,cap_par,cap_exp,fix_par,fix_exp,var_par,var_exp,MaxCapacityAddition,MaxCapacityGrowth,TotalCapacityLimit,TechnicalLife,UtilizationFactor,ScalingSize,efficiency,InterestRate,Type,Fuel,EndUse,Agent2,Agent1
lightlorry_petrol,North,2020,fixed,320,1,113,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
lightlorry_hybridhydrogenfc,North,2020,fixed,1640,1,330,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
lightlorry_hybridpetrol,North,2020,fixed,425,1,131,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
lightlorry_pluginhybridpetrol,North,2020,fixed,719,1,182,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,electricity,lorries,1,0
lightlorry_hybriddiesel,North,2020,fixed,434,1,132,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
lightlorry_cng,North,2020,fixed,352,1,115,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,cng,lorries,1,0
lightlorry_lpg,North,2020,fixed,359,1,116,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,lp_gas,lorries,1,0
heavylorry_diesel,North,2020,fixed,505,1,105,1,0,0,1000000,20000,10000000,7,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
heavylorry_hybriddiesel,North,2020,fixed,1330,1,115,1,0,0,1000000,20000,10000000,7,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
heavylorry_hybridhydrogenfc,North,2020,fixed,2950,1,128,1,0,0,1000000,20000,10000000,7,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
heavylorry_cng,North,2020,fixed,541,1,115,1,0,0,1000000,20000,10000000,7,0.6,2.5,70,0.1,energy,cng,lorries,1,0
heavylorry_petrol,North,2020,fixed,505,1,105,1,0,0,1000000,20000,10000000,7,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
freighttrain_diesel,North,2020,fixed,66.8,1,0.87,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,diesel,cargo_rail,1,0
freighttrain_electric,North,2020,fixed,61.3,1,0.6,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,electricity,cargo_rail,1,0
freighttrain_hydrogenfc,North,2020,fixed,112,1,2.89,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,hydrogen,cargo_rail,1,0
shipping_heavyoil,North,2020,fixed,66.8,1,0.87,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,hfo,cargo_mar,1,0
freighttrain_coal,North,2020,fixed,66.8,1,0.87,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,hardcoal,cargo_rail,1,0
passengerjet_kerosene,Northeast,2020,fixed,1530,1,28.5,1,0,0,1000000,20000,10000000,30,0.78,7.4052,70,0.1,energy,kerosene,psg_air,1,0
cars_petrol,Northeast,2020,fixed,1.04,1,0.13,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_hybridpetrol,Northeast,2020,fixed,1.39,1,0.15,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_diesel,Northeast,2020,fixed,1.07,1,0.13,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,diesel,cars,1,0
cars_hydrogenfc,Northeast,2020,fixed,6.01,1,0.4,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,hydrogen,cars,1,0
cars_cng,Northeast,2020,fixed,1.15,1,0.13,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,cng,cars,1,0
cars_flexiblefuel,Northeast,2020,fixed,1.05,1,0.13,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_battery,Northeast,2020,fixed,3.61,1,0.25,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,electricity,cars,1,0
bus_diesel,Northeast,2020,fixed,0.22,1,0.02,1,0,0,1000000,20000,10000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_hybriddiesel,Northeast,2020,fixed,0.6,1,0.02,1,0,0,1000000,20000,10000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_battery,Northeast,2020,fixed,0.71,1,0.05,1,0,0,1000000,20000,10000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_cng,Northeast,2020,fixed,0.24,1,0.02,1,0,0,1000000,20000,10000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_hybridhydrogenfc,Northeast,2020,fixed,1.34,1,0.02,1,0,0,1000000,20000,10000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
passengertrain_diesel,Northeast,2020,fixed,296,1,3.07,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,diesel,psg_rail,1,0
passengertrain_electric,Northeast,2020,fixed,280,1,2.2,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,electricity,psg_rail,1,0
passengertrain_hydrogenfc,Northeast,2020,fixed,370,1,7.73,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,hydrogen,psg_rail,1,0
freightjet_kerosene,Northeast,2020,fixed,2090,1,41.5,1,0,0,1000000,20000,10000000,30,0.78,7.4052,70,0.1,energy,kerosene,cargo_air,1,0
lightlorry_diesel,Northeast,2020,fixed,329,1,114,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
lightlorry_petrol,Northeast,2020,fixed,320,1,113,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
lightlorry_hybridhydrogenfc,Northeast,2020,fixed,1640,1,330,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
lightlorry_hybridpetrol,Northeast,2020,fixed,425,1,131,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
lightlorry_pluginhybridpetrol,Northeast,2020,fixed,719,1,182,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,electricity,lorries,1,0
lightlorry_hybriddiesel,Northeast,2020,fixed,434,1,132,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
lightlorry_cng,Northeast,2020,fixed,352,1,115,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,cng,lorries,1,0
lightlorry_lpg,Northeast,2020,fixed,359,1,116,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,lp_gas,lorries,1,0
heavylorry_diesel,Northeast,2020,fixed,505,1,105,1,0,0,1000000,20000,10000000,7,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
heavylorry_hybriddiesel,Northeast,2020,fixed,1330,1,115,1,0,0,1000000,20000,10000000,7,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
heavylorry_hybridhydrogenfc,Northeast,2020,fixed,2950,1,128,1,0,0,1000000,20000,10000000,7,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
heavylorry_cng,Northeast,2020,fixed,541,1,115,1,0,0,1000000,20000,10000000,7,0.6,2.5,70,0.1,energy,cng,lorries,1,0
heavylorry_petrol,Northeast,2020,fixed,505,1,105,1,0,0,1000000,20000,10000000,7,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
freighttrain_diesel,Northeast,2020,fixed,66.8,1,0.87,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,diesel,cargo_rail,1,0
freighttrain_electric,Northeast,2020,fixed,61.3,1,0.6,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,electricity,cargo_rail,1,0
freighttrain_hydrogenfc,Northeast,2020,fixed,112,1,2.89,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,hydrogen,cargo_rail,1,0
shipping_heavyoil,Northeast,2020,fixed,66.8,1,0.87,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,hfo,cargo_mar,1,0
freighttrain_coal,Northeast,2020,fixed,66.8,1,0.87,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,hardcoal,cargo_rail,1,0
passengerjet_kerosene,BajaCalif,2020,fixed,1530,1,28.5,1,0,0,1000000,20000,10000000,30,0.78,7.4052,70,0.1,energy,kerosene,psg_air,1,0
cars_petrol,BajaCalif,2020,fixed,1.04,1,0.13,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_hybridpetrol,BajaCalif,2020,fixed,1.39,1,0.15,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_diesel,BajaCalif,2020,fixed,1.07,1,0.13,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,diesel,cars,1,0
cars_hydrogenfc,BajaCalif,2020,fixed,6.01,1,0.4,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,hydrogen,cars,1,0
cars_cng,BajaCalif,2020,fixed,1.15,1,0.13,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,cng,cars,1,0
cars_flexiblefuel,BajaCalif,2020,fixed,1.05,1,0.13,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_battery,BajaCalif,2020,fixed,3.61,1,0.25,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,electricity,cars,1,0
bus_diesel,BajaCalif,2020,fixed,0.22,1,0.02,1,0,0,1000000,20000,10000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_hybriddiesel,BajaCalif,2020,fixed,0.6,1,0.02,1,0,0,1000000,20000,10000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_battery,BajaCalif,2020,fixed,0.71,1,0.05,1,0,0,1000000,20000,10000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_cng,BajaCalif,2020,fixed,0.24,1,0.02,1,0,0,1000000,20000,10000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_hybridhydrogenfc,BajaCalif,2020,fixed,1.34,1,0.02,1,0,0,1000000,20000,10000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
passengertrain_diesel,BajaCalif,2020,fixed,296,1,3.07,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,diesel,psg_rail,1,0
passengertrain_electric,BajaCalif,2020,fixed,280,1,2.2,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,electricity,psg_rail,1,0
passengertrain_hydrogenfc,BajaCalif,2020,fixed,370,1,7.73,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,hydrogen,psg_rail,1,0
freightjet_kerosene,BajaCalif,2020,fixed,2090,1,41.5,1,0,0,1000000,20000,10000000,30,0.78,7.4052,70,0.1,energy,kerosene,cargo_air,1,0
lightlorry_diesel,BajaCalif,2020,fixed,329,1,114,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
lightlorry_petrol,BajaCalif,2020,fixed,320,1,113,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
lightlorry_hybridhydrogenfc,BajaCalif,2020,fixed,1640,1,330,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
lightlorry_hybridpetrol,BajaCalif,2020,fixed,425,1,131,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
lightlorry_pluginhybridpetrol,BajaCalif,2020,fixed,719,1,182,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,electricity,lorries,1,0
lightlorry_hybriddiesel,BajaCalif,2020,fixed,434,1,132,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
lightlorry_cng,BajaCalif,2020,fixed,352,1,115,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,cng,lorries,1,0
lightlorry_lpg,BajaCalif,2020,fixed,359,1,116,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,lp_gas,lorries,1,0
heavylorry_diesel,BajaCalif,2020,fixed,505,1,105,1,0,0,1000000,20000,10000000,7,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
heavylorry_hybriddiesel,BajaCalif,2020,fixed,1330,1,115,1,0,0,1000000,20000,10000000,7,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
heavylorry_hybridhydrogenfc,BajaCalif,2020,fixed,2950,1,128,1,0,0,1000000,20000,10000000,7,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
heavylorry_cng,BajaCalif,2020,fixed,541,1,115,1,0,0,1000000,20000,10000000,7,0.6,2.5,70,0.1,energy,cng,lorries,1,0
heavylorry_petrol,BajaCalif,2020,fixed,505,1,105,1,0,0,1000000,20000,10000000,7,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
freighttrain_diesel,BajaCalif,2020,fixed,66.8,1,0.87,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,diesel,cargo_rail,1,0
freighttrain_electric,BajaCalif,2020,fixed,61.3,1,0.6,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,electricity,cargo_rail,1,0
freighttrain_hydrogenfc,BajaCalif,2020,fixed,112,1,2.89,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,hydrogen,cargo_rail,1,0
shipping_heavyoil,BajaCalif,2020,fixed,66.8,1,0.87,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,hfo,cargo_mar,1,0
freighttrain_coal,BajaCalif,2020,fixed,66.8,1,0.87,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,hardcoal,cargo_rail,1,0
passengerjet_kerosene,BajaCalifSouth,2020,fixed,1530,1,28.5,1,0,0,1000000,20000,10000000,30,0.78,7.4052,70,0.1,energy,kerosene,psg_air,1,0
cars_petrol,BajaCalifSouth,2020,fixed,1.04,1,0.13,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_hybridpetrol,BajaCalifSouth,2020,fixed,1.39,1,0.15,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_diesel,BajaCalifSouth,2020,fixed,1.07,1,0.13,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,diesel,cars,1,0
cars_hydrogenfc,BajaCalifSouth,2020,fixed,6.01,1,0.4,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,hydrogen,cars,1,0
cars_cng,BajaCalifSouth,2020,fixed,1.15,1,0.13,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,cng,cars,1,0
cars_flexiblefuel,BajaCalifSouth,2020,fixed,1.05,1,0.13,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_battery,BajaCalifSouth,2020,fixed,3.61,1,0.25,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,electricity,cars,1,0
bus_diesel,BajaCalifSouth,2020,fixed,0.22,1,0.02,1,0,0,1000000,20000,10000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_hybriddiesel,BajaCalifSouth,2020,fixed,0.6,1,0.02,1,0,0,1000000,20000,10000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_battery,BajaCalifSouth,2020,fixed,0.71,1,0.05,1,0,0,1000000,20000,10000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_cng,BajaCalifSouth,2020,fixed,0.24,1,0.02,1,0,0,1000000,20000,10000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_hybridhydrogenfc,BajaCalifSouth,2020,fixed,1.34,1,0.02,1,0,0,1000000,20000,10000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
passengertrain_diesel,BajaCalifSouth,2020,fixed,296,1,3.07,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,diesel,psg_rail,1,0
passengertrain_electric,BajaCalifSouth,2020,fixed,280,1,2.2,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,electricity,psg_rail,1,0
passengertrain_hydrogenfc,BajaCalifSouth,2020,fixed,370,1,7.73,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,hydrogen,psg_rail,1,0
freightjet_kerosene,BajaCalifSouth,2020,fixed,2090,1,41.5,1,0,0,1000000,20000,10000000,30,0.78,7.4052,70,0.1,energy,kerosene,cargo_air,1,0
lightlorry_diesel,BajaCalifSouth,2020,fixed,329,1,114,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
lightlorry_petrol,BajaCalifSouth,2020,fixed,320,1,113,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
lightlorry_hybridhydrogenfc,BajaCalifSouth,2020,fixed,1640,1,330,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
lightlorry_hybridpetrol,BajaCalifSouth,2020,fixed,425,1,131,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
lightlorry_pluginhybridpetrol,BajaCalifSouth,2020,fixed,719,1,182,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,electricity,lorries,1,0
lightlorry_hybriddiesel,BajaCalifSouth,2020,fixed,434,1,132,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
lightlorry_cng,BajaCalifSouth,2020,fixed,352,1,115,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,cng,lorries,1,0
lightlorry_lpg,BajaCalifSouth,2020,fixed,359,1,116,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,lp_gas,lorries,1,0
heavylorry_diesel,BajaCalifSouth,2020,fixed,505,1,105,1,0,0,1000000,20000,10000000,7,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
heavylorry_hybriddiesel,BajaCalifSouth,2020,fixed,1330,1,115,1,0,0,1000000,20000,10000000,7,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
heavylorry_hybridhydrogenfc,BajaCalifSouth,2020,fixed,2950,1,128,1,0,0,1000000,20000,10000000,7,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
heavylorry_cng,BajaCalifSouth,2020,fixed,541,1,115,1,0,0,1000000,20000,10000000,7,0.6,2.5,70,0.1,energy,cng,lorries,1,0
heavylorry_petrol,BajaCalifSouth,2020,fixed,505,1,105,1,0,0,1000000,20000,10000000,7,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
freighttrain_diesel,BajaCalifSouth,2020,fixed,66.8,1,0.87,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,diesel,cargo_rail,1,0
freighttrain_electric,BajaCalifSouth,2020,fixed,61.3,1,0.6,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,electricity,cargo_rail,1,0
freighttrain_hydrogenfc,BajaCalifSouth,2020,fixed,112,1,2.89,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,hydrogen,cargo_rail,1,0
shipping_heavyoil,BajaCalifSouth,2020,fixed,66.8,1,0.87,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,hfo,cargo_mar,1,0
freighttrain_coal,BajaCalifSouth,2020,fixed,66.8,1,0.87,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,hardcoal,cargo_rail,1,0
passengerjet_kerosene,Peninsular,2020,fixed,1530,1,28.5,1,0,0,1000000,20000,10000000,30,0.78,7.4052,70,0.1,energy,kerosene,psg_air,1,0
cars_petrol,Peninsular,2020,fixed,1.04,1,0.13,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_hybridpetrol,Peninsular,2020,fixed,1.39,1,0.15,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_diesel,Peninsular,2020,fixed,1.07,1,0.13,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,diesel,cars,1,0
cars_hydrogenfc,Peninsular,2020,fixed,6.01,1,0.4,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,hydrogen,cars,1,0
cars_cng,Peninsular,2020,fixed,1.15,1,0.13,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,cng,cars,1,0
cars_flexiblefuel,Peninsular,2020,fixed,1.05,1,0.13,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_battery,Peninsular,2020,fixed,3.61,1,0.25,1,0,0,1000000,20000,10000000,12,0.08,2.5,70,0.1,energy,electricity,cars,1,0
bus_diesel,Peninsular,2020,fixed,0.22,1,0.02,1,0,0,1000000,20000,10000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_hybriddiesel,Peninsular,2020,fixed,0.6,1,0.02,1,0,0,1000000,20000,10000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_battery,Peninsular,2020,fixed,0.71,1,0.05,1,0,0,1000000,20000,10000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_cng,Peninsular,2020,fixed,0.24,1,0.02,1,0,0,1000000,20000,10000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_hybridhydrogenfc,Peninsular,2020,fixed,1.34,1,0.02,1,0,0,1000000,20000,10000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
passengertrain_diesel,Peninsular,2020,fixed,296,1,3.07,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,diesel,psg_rail,1,0
passengertrain_electric,Peninsular,2020,fixed,280,1,2.2,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,electricity,psg_rail,1,0
passengertrain_hydrogenfc,Peninsular,2020,fixed,370,1,7.73,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,hydrogen,psg_rail,1,0
freightjet_kerosene,Peninsular,2020,fixed,2090,1,41.5,1,0,0,1000000,20000,10000000,30,0.78,7.4052,70,0.1,energy,kerosene,cargo_air,1,0
lightlorry_diesel,Peninsular,2020,fixed,329,1,114,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
lightlorry_petrol,Peninsular,2020,fixed,320,1,113,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
lightlorry_hybridhydrogenfc,Peninsular,2020,fixed,1640,1,330,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
lightlorry_hybridpetrol,Peninsular,2020,fixed,425,1,131,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
lightlorry_pluginhybridpetrol,Peninsular,2020,fixed,719,1,182,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,electricity,lorries,1,0
lightlorry_hybriddiesel,Peninsular,2020,fixed,434,1,132,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
lightlorry_cng,Peninsular,2020,fixed,352,1,115,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,cng,lorries,1,0
lightlorry_lpg,Peninsular,2020,fixed,359,1,116,1,0,0,1000000,20000,10000000,10,0.6,2.5,70,0.1,energy,lp_gas,lorries,1,0
heavylorry_diesel,Peninsular,2020,fixed,505,1,105,1,0,0,1000000,20000,10000000,7,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
heavylorry_hybriddiesel,Peninsular,2020,fixed,1330,1,115,1,0,0,1000000,20000,10000000,7,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
heavylorry_hybridhydrogenfc,Peninsular,2020,fixed,2950,1,128,1,0,0,1000000,20000,10000000,7,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
heavylorry_cng,Peninsular,2020,fixed,541,1,115,1,0,0,1000000,20000,10000000,7,0.6,2.5,70,0.1,energy,cng,lorries,1,0
heavylorry_petrol,Peninsular,2020,fixed,505,1,105,1,0,0,1000000,20000,10000000,7,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
freighttrain_diesel,Peninsular,2020,fixed,66.8,1,0.87,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,diesel,cargo_rail,1,0
freighttrain_electric,Peninsular,2020,fixed,61.3,1,0.6,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,electricity,cargo_rail,1,0
freighttrain_hydrogenfc,Peninsular,2020,fixed,112,1,2.89,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,hydrogen,cargo_rail,1,0
shipping_heavyoil,Peninsular,2020,fixed,66.8,1,0.87,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,hfo,cargo_mar,1,0
freighttrain_coal,Peninsular,2020,fixed,66.8,1,0.87,1,0,0,1000000,20000,10000000,40,0.55,7.4052,70,0.1,energy,hardcoal,cargo_rail,1,0
